kepid,kepoi_name,koi_disposition,tce_plnt_num,pca
6593363,K06736.01,FALSE POSITIVE,1,8149225689.904853
6594972,K06737.01,FALSE POSITIVE,1,-2767555459.6521964
6595662,K06738.01,FALSE POSITIVE,1,8149225689.934534
6603765,K06739.01,FALSE POSITIVE,1,-2492139637.1617985
6606282,K06740.01,FALSE POSITIVE,1,8149225689.931967
6606669,K06741.01,FALSE POSITIVE,1,2532986342.0060725
6607610,K06742.01,FALSE POSITIVE,1,6618594615.4517975
6610219,K06743.01,FALSE POSITIVE,1,8149225689.948182
6610433,K06744.01,FALSE POSITIVE,1,-2562024918.148715
6628926,K06746.01,FALSE POSITIVE,1,3361560759.1208286
6629156,K06747.01,FALSE POSITIVE,1,-2331726440.8732553
6629588,K06748.01,FALSE POSITIVE,1,8149225689.898519
6664842,K06750.01,FALSE POSITIVE,1,-2531777650.0778832
6665064,K06751.01,FALSE POSITIVE,1,-716245983.7627778
6665064,K06751.02,FALSE POSITIVE,2,-2551616299.4635777
6670610,K06752.01,FALSE POSITIVE,1,-2234390750.032521
6672229,K06754.01,FALSE POSITIVE,1,-2767555469.6529355
6676725,K06755.01,FALSE POSITIVE,1,-2028011114.8891692
6695889,K06757.01,FALSE POSITIVE,1,8149225689.952458
6697716,K06758.01,FALSE POSITIVE,1,8149225689.957234
6698670,K06760.01,FALSE POSITIVE,1,8149225689.906882
6706287,K06761.01,FALSE POSITIVE,1,-2767555459.644388
6763884,K06763.01,FALSE POSITIVE,1,-1364990387.1093512
6766748,K06764.01,FALSE POSITIVE,1,-2767555459.647844
6768616,K06765.01,FALSE POSITIVE,1,-2521908163.6262746
6768616,K06765.02,FALSE POSITIVE,2,-2477617903.158742
6778289,K06767.01,FALSE POSITIVE,1,-2767555479.6520376
6781047,K06768.01,FALSE POSITIVE,1,-2598110948.425668
6781535,K06769.01,FALSE POSITIVE,1,8149225689.909107
6792124,K06770.01,FALSE POSITIVE,1,-1707936757.6220973
6804648,K06771.01,FALSE POSITIVE,1,-1294097325.5714798
6806632,K06772.01,FALSE POSITIVE,1,8149225689.918202
6841577,K06773.01,FALSE POSITIVE,1,8149225689.905671
6842345,K06774.01,FALSE POSITIVE,1,8149225689.643628
6852488,K06775.01,FALSE POSITIVE,1,8149225689.95583
6853172,K06776.01,FALSE POSITIVE,1,-2629309761.174099
6859546,K06777.01,FALSE POSITIVE,1,-2299850487.4013352
6859813,K06778.01,FALSE POSITIVE,1,8149225689.909632
6863840,K06779.01,FALSE POSITIVE,1,-2767555449.6443324
6864569,K06780.01,FALSE POSITIVE,1,-2767557221.6088142
6864859,K06782.01,FALSE POSITIVE,1,-2767555479.6529713
6867219,K06783.01,FALSE POSITIVE,1,-2493209802.8772793
6877673,K06784.01,FALSE POSITIVE,1,-2767555479.652041
6878408,K06786.01,FALSE POSITIVE,1,-2606069860.8744345
6890618,K06787.01,FALSE POSITIVE,1,-1110709250.495563
6927629,K06789.01,FALSE POSITIVE,1,-2767555459.6494994
6929016,K06790.01,FALSE POSITIVE,1,-2098057792.6105552
6936977,K06791.01,FALSE POSITIVE,1,8149225689.7961235
6939670,K06792.01,FALSE POSITIVE,1,8149225689.953107
6947623,K06793.01,FALSE POSITIVE,1,-2126372527.6921372
6949550,K06795.01,FALSE POSITIVE,1,8149225689.950704
6950275,K06796.01,FALSE POSITIVE,1,-2567661199.122156
6956176,K06798.01,FALSE POSITIVE,1,-1449580877.0316823
6962018,K06799.01,FALSE POSITIVE,1,8149225689.952125
6965293,K06800.01,FALSE POSITIVE,1,8149225689.947692
6967430,K06801.01,FALSE POSITIVE,1,-2286439427.698683
7009828,K06802.01,FALSE POSITIVE,1,8149225689.947697
7025851,K06803.01,FALSE POSITIVE,1,8149225689.916877
7031132,K06804.01,FALSE POSITIVE,1,-2121269385.611717
7031732,K06805.01,FALSE POSITIVE,1,-2215571965.267023
7031767,K06806.01,FALSE POSITIVE,1,-2767557035.541655
7031948,K06807.01,FALSE POSITIVE,1,-2362963469.763841
7031992,K06808.01,FALSE POSITIVE,1,-2441176219.09731
7032117,K06809.01,FALSE POSITIVE,1,-1942634144.1447039
7032383,K06811.01,FALSE POSITIVE,1,-2196690150.6262174
7033713,K06813.01,FALSE POSITIVE,1,-2392797375.361353
7033748,K06814.01,FALSE POSITIVE,1,8149225689.958636
7049486,K06815.01,FALSE POSITIVE,1,8149225689.905095
7097571,K06818.01,FALSE POSITIVE,1,8149225689.939069
7105574,K06820.01,FALSE POSITIVE,1,8149225689.905556
7115200,K06821.01,FALSE POSITIVE,1,-2279216762.3087163
7115332,K06822.01,FALSE POSITIVE,1,-2765065486.5311685
7115463,K06823.01,FALSE POSITIVE,1,-2497187871.4307647
7115597,K06824.01,FALSE POSITIVE,1,-1804749101.2781496
7115878,K06825.01,FALSE POSITIVE,1,-2158033802.2203794
7116043,K06826.01,FALSE POSITIVE,1,-1889356555.2461083
7116226,K06827.01,FALSE POSITIVE,1,-2432343056.3320556
7116236,K06828.01,FALSE POSITIVE,1,-2449627144.8090286
7117513,K06829.01,FALSE POSITIVE,1,-1936115851.4510412
7117541,K06830.01,FALSE POSITIVE,1,8149225689.951281
7118545,K06831.01,FALSE POSITIVE,1,8149225689.910136
7125636,K06832.01,FALSE POSITIVE,1,8149225689.913137
7128918,K06833.01,FALSE POSITIVE,1,8149225689.945518
7132015,K06834.01,FALSE POSITIVE,1,-2438032732.355057
7137798,K06836.01,FALSE POSITIVE,1,8149225689.946407
7177553,K06837.01,FALSE POSITIVE,1,8149225689.904844
7177892,K06838.01,FALSE POSITIVE,1,8149225689.952983
7198648,K06840.01,FALSE POSITIVE,1,-1761693346.348509
7199935,K06841.01,FALSE POSITIVE,1,-1902735307.9275517
7200102,K06842.01,FALSE POSITIVE,1,-2767555459.653088
7200225,K06843.01,FALSE POSITIVE,1,-2749020592.765065
7200301,K06844.01,FALSE POSITIVE,1,-2313875806.283503
7203179,K06845.01,FALSE POSITIVE,1,-2767555459.6441517
7203194,K06846.01,FALSE POSITIVE,1,-2268858854.289833
7204073,K06847.01,FALSE POSITIVE,1,-2616676932.5207634
7212722,K06848.01,FALSE POSITIVE,1,8149225689.94911
7217088,K06849.01,FALSE POSITIVE,1,-2079047796.2950802
7280953,K06850.01,FALSE POSITIVE,1,-637938109.3846482
7281217,K06851.01,FALSE POSITIVE,1,-2765008301.859285
7281229,K06852.01,FALSE POSITIVE,1,-2764796538.694989
7281399,K06854.01,FALSE POSITIVE,1,-2359633246.833035
7281616,K06856.01,FALSE POSITIVE,1,-2242750214.3692474
7281699,K06857.01,FALSE POSITIVE,1,-2166401475.937999
7282008,K06858.01,FALSE POSITIVE,1,-2370228020.81108
7285616,K06859.01,FALSE POSITIVE,1,-1466153986.007135
7335514,K06860.01,FALSE POSITIVE,1,-1419662464.4658725
7336754,K06861.01,FALSE POSITIVE,1,8149225689.909606
7350067,K06863.01,CONFIRMED,1,2466207607.9203157
7362632,K06865.01,FALSE POSITIVE,1,-2757977573.0847297
7365447,K06866.01,FALSE POSITIVE,1,8149225689.904544
7366036,K06867.01,FALSE POSITIVE,1,-1985541857.6037934
7368103,K06869.01,FALSE POSITIVE,1,8149225689.749305
7369523,K06870.01,FALSE POSITIVE,1,8149225689.954759
7376982,K06871.01,FALSE POSITIVE,1,-2194395208.5783095
7381695,K06873.01,FALSE POSITIVE,1,-1916140286.0960915
7385387,K06874.01,FALSE POSITIVE,1,-2296538276.9638534
7385478,K06875.01,FALSE POSITIVE,1,8149224045.879741
7421876,K06876.01,FALSE POSITIVE,1,-2490005455.4858313
7431665,K06877.01,FALSE POSITIVE,1,-1855598753.0885763
7447895,K06878.01,FALSE POSITIVE,1,-2767557046.860788
7455553,K06879.01,FALSE POSITIVE,1,8149225689.71482
7456521,K06880.01,FALSE POSITIVE,1,-2767555529.6536503
7461314,K06881.01,FALSE POSITIVE,1,-1369360515.04018
7461521,K06882.01,FALSE POSITIVE,1,-1409356892.6049643
7541502,K06885.01,FALSE POSITIVE,1,8149225689.901625
7541746,K06886.01,FALSE POSITIVE,1,-2632266018.0184655
7584778,K06887.01,FALSE POSITIVE,1,-1581892838.361263
7592922,K06890.01,FALSE POSITIVE,1,-2076448699.5087202
7597703,K06891.01,FALSE POSITIVE,1,-2767555459.6470437
7602351,K06892.01,FALSE POSITIVE,1,-2547357808.0605044
7605600,K06893.01,FALSE POSITIVE,1,8149225689.905466
7622072,K06894.01,FALSE POSITIVE,1,8149225689.929189
7630658,K06895.01,FALSE POSITIVE,1,8149225689.956975
7631194,K06896.01,FALSE POSITIVE,1,878196100.3428658
7668648,K06899.01,FALSE POSITIVE,1,4203937121.1017947
7670485,K06900.01,FALSE POSITIVE,1,8149225689.945164
7670617,K06901.01,FALSE POSITIVE,1,3441936045.5248437
7677005,K06903.01,FALSE POSITIVE,1,-2767555469.6530595
7691527,K06905.01,FALSE POSITIVE,1,-2767555459.651413
7700500,K06907.01,FALSE POSITIVE,1,-2284119252.7151027
7700578,K06908.01,FALSE POSITIVE,1,-2767555459.653019
7707736,K06909.01,FALSE POSITIVE,1,8149225433.239905
7741048,K06911.01,FALSE POSITIVE,1,-1664015836.395104
7751562,K06912.01,FALSE POSITIVE,1,8149225689.828997
7769072,K06914.01,FALSE POSITIVE,1,8149225688.688649
7769815,K06915.01,FALSE POSITIVE,1,-2347353641.4975467
7777365,K06916.01,FALSE POSITIVE,1,-2212962914.0052943
7798259,K06917.01,FALSE POSITIVE,1,8149225689.939101
7812893,K06919.01,FALSE POSITIVE,1,-2304247985.4272585
7816680,K06920.01,FALSE POSITIVE,1,8149225689.946037
7816935,K06921.01,FALSE POSITIVE,1,-2436404530.6453123
7838639,K06922.01,FALSE POSITIVE,1,8149225689.948281
7846730,K06923.01,FALSE POSITIVE,1,-2767555459.651432
7847927,K06924.01,FALSE POSITIVE,1,8149225689.900727
7870250,K06926.01,FALSE POSITIVE,1,-2286575743.0753465
7885518,K06928.01,FALSE POSITIVE,1,-2102843389.378221
7885570,K06929.01,FALSE POSITIVE,1,8149225689.95415
7886329,K06930.01,FALSE POSITIVE,1,8149225689.951101
7902204,K06931.01,FALSE POSITIVE,1,-2017747600.3095024
7919653,K06932.01,FALSE POSITIVE,1,8149225689.95442
7938468,K06933.01,FALSE POSITIVE,1,-2767555459.644933
7939761,K06934.01,FALSE POSITIVE,1,-2653873592.5244875
7943535,K06935.01,FALSE POSITIVE,1,8149225689.910659
7947631,K06936.01,FALSE POSITIVE,1,8149225689.783365
7950775,K06937.01,FALSE POSITIVE,1,8149225689.908415
7955301,K06938.01,FALSE POSITIVE,1,5337324155.803911
7960295,K06939.01,FALSE POSITIVE,1,1289905973.6188672
7960547,K06940.01,FALSE POSITIVE,1,8149225689.917057
7967100,K06941.01,FALSE POSITIVE,1,8149225689.92205
7970629,K06942.01,FALSE POSITIVE,1,8149225689.95726
7970760,K06943.01,FALSE POSITIVE,1,8149225689.918101
7971389,K06944.01,FALSE POSITIVE,1,8149225689.771637
7976136,K06945.01,FALSE POSITIVE,1,-2112721639.9406102
7976435,K06946.01,FALSE POSITIVE,1,-2568556642.1016
7985167,K06947.01,FALSE POSITIVE,1,8149225689.952758
7987749,K06948.01,FALSE POSITIVE,1,8149225689.903482
8007675,K06949.01,FALSE POSITIVE,1,-1609206742.5328436
8008128,K06950.01,FALSE POSITIVE,1,8149225689.905026
8009500,K06951.01,FALSE POSITIVE,1,8149225689.9016695
8013289,K06952.01,FALSE POSITIVE,1,-2709679939.41776
8016214,K06953.01,FALSE POSITIVE,1,-2767555459.64461
8016692,K06954.01,FALSE POSITIVE,1,-2488582359.901196
8027902,K06955.01,FALSE POSITIVE,1,-2441225324.738392
8039925,K06956.01,FALSE POSITIVE,1,-2613172468.455001
8042644,K06957.01,FALSE POSITIVE,1,-2767557103.992079
8081389,K06958.01,FALSE POSITIVE,1,8149225689.956586
8088354,K06959.01,FALSE POSITIVE,1,8149225689.910226
8091197,K06960.01,FALSE POSITIVE,1,-1944697716.5389185
8094140,K06961.01,FALSE POSITIVE,1,8149225689.84898
8094221,K06962.01,FALSE POSITIVE,1,-2627021837.209421
8097825,K06963.01,FALSE POSITIVE,1,8149225689.959362
8098300,K06964.01,FALSE POSITIVE,1,-2767555459.645538
8098515,K06965.01,FALSE POSITIVE,1,-1772396835.1258152
8098960,K06966.01,FALSE POSITIVE,1,-2230011292.717206
8104436,K06967.01,FALSE POSITIVE,1,-1775194899.7518225
8111622,K06968.01,FALSE POSITIVE,1,-2767555469.652664
8112013,K06969.01,FALSE POSITIVE,1,8149225689.907666
8115647,K06970.01,FALSE POSITIVE,1,-2589074257.2195215
8120820,K06971.01,FALSE POSITIVE,1,-2577231716.3997703
8128965,K06974.01,FALSE POSITIVE,1,8149225689.951079
8129189,K06975.01,FALSE POSITIVE,1,8149225689.906741
8143170,K06976.01,FALSE POSITIVE,1,8149225689.91033
8145789,K06977.01,FALSE POSITIVE,1,8149225689.887662
8145958,K06978.01,FALSE POSITIVE,1,-1906961070.1190245
8155584,K06979.01,FALSE POSITIVE,1,-2545508919.0111628
8155654,K06980.01,FALSE POSITIVE,1,-2408965104.335957
8162376,K06982.01,FALSE POSITIVE,1,-1015476342.5730002
8167504,K06983.01,FALSE POSITIVE,1,-2432593625.1738367
8183389,K06986.01,FALSE POSITIVE,1,-2767555469.65333
8193315,K06988.01,FALSE POSITIVE,1,8149225689.930226
8195877,K06989.01,FALSE POSITIVE,1,8149225689.929748
8196180,K06990.01,FALSE POSITIVE,1,8149225689.930698
8210721,K06991.01,FALSE POSITIVE,1,8149225689.907306
8211521,K06992.01,FALSE POSITIVE,1,-2222676398.588662
8227086,K06993.01,FALSE POSITIVE,1,-2503840316.0968566
8227464,K06994.01,FALSE POSITIVE,1,-2393285124.7151313
8229048,K06995.01,FALSE POSITIVE,1,8149225689.947201
8231877,K06996.01,FALSE POSITIVE,1,8149225689.933651
8234477,K06997.01,FALSE POSITIVE,1,8149225689.957844
8240109,K06998.01,FALSE POSITIVE,1,8149225689.938764
8240861,K06999.01,FALSE POSITIVE,1,-2767555459.781021
8243263,K07000.01,FALSE POSITIVE,1,8149225689.88723
8244295,K07001.01,FALSE POSITIVE,1,-2699779139.836494
8248103,K07002.01,FALSE POSITIVE,1,-982612187.4611038
8256882,K07003.01,FALSE POSITIVE,1,-2068672547.6711571
8262223,K07004.01,FALSE POSITIVE,1,8149225689.954667
8283875,K07007.01,FALSE POSITIVE,1,-443134535.7890947
8285254,K07008.01,FALSE POSITIVE,1,8149225689.920884
8285970,K07009.01,FALSE POSITIVE,1,-2760324637.04122
8288719,K07010.01,FALSE POSITIVE,1,8149225689.955474
8294484,K07011.01,FALSE POSITIVE,1,8149225689.567707
8296467,K07012.01,FALSE POSITIVE,1,-2767555459.651831
8301013,K07013.01,FALSE POSITIVE,1,-2767555459.6455564
8302455,K07014.01,FALSE POSITIVE,1,8149225689.923392
8302473,K07015.01,FALSE POSITIVE,1,-2343631407.637244
8311864,K07016.01,CONFIRMED,1,-2618288452.594509
8312222,K07017.01,FALSE POSITIVE,1,8149225689.906771
8314801,K07018.01,FALSE POSITIVE,1,8149225689.91613
8316503,K07019.01,FALSE POSITIVE,1,8149225689.917575
8330575,K07020.01,FALSE POSITIVE,1,8149225689.690536
8345358,K07021.01,FALSE POSITIVE,1,8149225689.907652
8358008,K07022.01,FALSE POSITIVE,1,8149225689.841987
8362974,K07023.01,FALSE POSITIVE,1,-2349169066.2781825
8364119,K07024.01,FALSE POSITIVE,1,-2767555459.651491
8367298,K07025.01,FALSE POSITIVE,1,-2676344252.3064947
8374499,K07026.01,FALSE POSITIVE,1,-2767555459.6496453
8378656,K07027.01,FALSE POSITIVE,1,8149225689.9306
8378922,K07028.01,FALSE POSITIVE,1,-2767555469.6530166
8379547,K07029.01,FALSE POSITIVE,1,8149225689.924709
8381592,K07030.01,FALSE POSITIVE,1,8149225689.945179
8382339,K07031.01,FALSE POSITIVE,1,-501777578.1734071
8394475,K07032.01,FALSE POSITIVE,1,-1932894825.725937
8398290,K07033.01,FALSE POSITIVE,1,-2159237325.2015967
8411947,K07034.01,FALSE POSITIVE,1,8149225689.947095
8414159,K07035.01,FALSE POSITIVE,1,-2767555469.6520085
8414216,K07036.01,FALSE POSITIVE,1,-2343332052.130369
8415863,K07037.01,FALSE POSITIVE,1,8149225689.833675
8423903,K07038.01,FALSE POSITIVE,1,-2604695328.2307816
8429450,K07039.01,FALSE POSITIVE,1,-2767555459.644187
8443812,K07041.01,FALSE POSITIVE,1,-2511545836.660906
8445775,K07042.01,FALSE POSITIVE,1,8149225689.905521
8453191,K07043.01,FALSE POSITIVE,1,8149225689.946041
8453324,K07044.01,FALSE POSITIVE,1,8149225689.796112
8479107,K07045.01,FALSE POSITIVE,1,8149225689.954575
8479386,K07046.01,FALSE POSITIVE,1,-2767555459.647541
8488876,K07047.01,FALSE POSITIVE,1,8149225689.91253
8504570,K07048.01,FALSE POSITIVE,1,8149225689.923191
8509346,K07049.01,FALSE POSITIVE,1,8149225689.915469
8517433,K07050.01,FALSE POSITIVE,1,-2465638831.7508802
8526387,K07051.01,FALSE POSITIVE,1,-2697861678.432175
8543278,K07052.01,FALSE POSITIVE,1,8149225689.904418
8552500,K07053.01,FALSE POSITIVE,1,-1965373186.279521
8552540,K07054.01,FALSE POSITIVE,1,-2767557093.7114706
8553788,K07055.01,FALSE POSITIVE,1,8149225689.955244
8553907,K07056.01,FALSE POSITIVE,1,-2767555459.6528172
8559796,K07057.01,FALSE POSITIVE,1,-1502269051.0274944
8559863,K07058.01,FALSE POSITIVE,1,8149225689.904818
8560861,K07059.01,FALSE POSITIVE,1,8149225689.907131
8565900,K07060.01,FALSE POSITIVE,1,-2458263467.5208955
8569819,K07062.01,FALSE POSITIVE,1,-2767555459.6501184
8574270,K07063.01,FALSE POSITIVE,1,8149225689.902716
8581658,K07064.01,FALSE POSITIVE,1,-2767555459.6484737
8590527,K07065.01,FALSE POSITIVE,1,8149225689.838469
8604993,K07066.01,FALSE POSITIVE,1,8149225689.910547
8608490,K07067.01,FALSE POSITIVE,1,8149225689.954169
8610483,K07068.01,FALSE POSITIVE,1,-2767555479.6532865
8613446,K07069.01,FALSE POSITIVE,1,-2254881976.580199
8618226,K07070.01,FALSE POSITIVE,1,8149225689.92187
8621026,K07071.01,FALSE POSITIVE,1,8149225689.914458
8624860,K07072.01,FALSE POSITIVE,1,-2487548189.775036
8625408,K07073.01,FALSE POSITIVE,1,-2671343035.7489443
8690001,K07075.01,FALSE POSITIVE,1,-2767555459.6537137
8693536,K07076.01,FALSE POSITIVE,1,-2522283395.6419363
8700506,K07077.01,FALSE POSITIVE,1,-2767555499.65325
8701327,K07078.01,FALSE POSITIVE,1,8149225689.946327
8711548,K07079.01,FALSE POSITIVE,1,-2767555469.6524496
8719897,K07081.01,FALSE POSITIVE,1,8149225689.957919
8736245,K07082.01,FALSE POSITIVE,1,8149225689.952474
8738115,K07083.01,FALSE POSITIVE,1,4025915585.071624
8739209,K07084.01,FALSE POSITIVE,1,-2508716330.657309
8746310,K07085.01,FALSE POSITIVE,1,8149225689.907232
8750094,K07086.01,FALSE POSITIVE,1,-2536903470.7731395
8758161,K07087.01,FALSE POSITIVE,1,8149224045.889601
8760760,K07088.01,FALSE POSITIVE,1,-1903757531.2272494
8767034,K07089.01,FALSE POSITIVE,1,-2199244947.1826878
8773948,K07090.01,FALSE POSITIVE,1,8149225689.9061
8784288,K07091.01,FALSE POSITIVE,1,-2767555459.6455507
8807057,K07093.01,FALSE POSITIVE,1,-2548208980.8686843
8822585,K07095.01,FALSE POSITIVE,1,-1901047659.4233754
8823397,K07096.01,FALSE POSITIVE,1,8149225689.954834
8841616,K07097.01,FALSE POSITIVE,1,-2767555449.6443
8845221,K07098.01,FALSE POSITIVE,1,8149225689.953774
8848104,K07100.01,FALSE POSITIVE,1,8149225689.837325
8848115,K07101.01,FALSE POSITIVE,1,1206540875.1814349
8868657,K07102.01,FALSE POSITIVE,1,-2654934208.060323
8878681,K07103.01,FALSE POSITIVE,1,8149225689.847612
8879427,K07104.01,FALSE POSITIVE,1,8149225689.904447
8879915,K07105.01,FALSE POSITIVE,1,-2767555459.644756
8881169,K07106.01,FALSE POSITIVE,1,-2144539649.7464457
8890996,K07107.01,FALSE POSITIVE,1,-2078351117.372634
8906676,K07108.01,FALSE POSITIVE,1,8149225689.9098215
8938628,K07109.01,FALSE POSITIVE,1,8149225689.9436035
8940961,K07110.01,FALSE POSITIVE,1,8149225689.954257
8953281,K07112.01,FALSE POSITIVE,1,-2142255169.2888823
8953426,K07113.01,FALSE POSITIVE,1,8149225689.944769
8953475,K07114.01,FALSE POSITIVE,1,-2430663954.594086
8957572,K07115.01,FALSE POSITIVE,1,-2220761586.432732
8958811,K07116.01,FALSE POSITIVE,1,-2158110890.8139386
9001468,K07120.01,FALSE POSITIVE,1,8149225689.91005
9005854,K07121.01,FALSE POSITIVE,1,8149225689.930432
9007918,K07122.01,FALSE POSITIVE,1,8149225689.784805
9007953,K07123.01,FALSE POSITIVE,1,-2062320721.4150636
9024857,K07124.01,FALSE POSITIVE,1,8149225689.770435
9024857,K07124.02,FALSE POSITIVE,2,-2499454680.212154
9025739,K07125.01,FALSE POSITIVE,1,-2419654758.5647817
9029486,K07126.01,FALSE POSITIVE,1,8149225689.9463
9049010,K07127.01,FALSE POSITIVE,1,-2588417567.6830134
9083503,K07128.01,FALSE POSITIVE,1,-2266099122.00429
9093566,K07130.01,FALSE POSITIVE,1,-2220173227.484581
9098590,K07131.01,FALSE POSITIVE,1,8149225689.936768
9098810,K07132.01,FALSE POSITIVE,1,8149225689.944887
9099773,K07133.01,FALSE POSITIVE,1,-2635324872.6179967
9101208,K07134.01,FALSE POSITIVE,1,-2380603474.379098
9119405,K07135.01,FALSE POSITIVE,1,8149225689.914311
9159301,K07138.01,FALSE POSITIVE,1,-2767555459.6439633
9163674,K07139.01,FALSE POSITIVE,1,8149225689.959293
9172506,K07141.01,FALSE POSITIVE,1,8149225689.904063
9179531,K07142.01,FALSE POSITIVE,1,8149225689.94909
9181340,K07143.01,FALSE POSITIVE,1,-400119500.6847663
9203154,K07144.01,FALSE POSITIVE,1,-1616394779.351939
9205993,K07145.01,FALSE POSITIVE,1,-2767555459.9759636
9207508,K07146.01,FALSE POSITIVE,1,-2767555459.6440296
9210828,K07147.01,FALSE POSITIVE,1,8149225689.951349
9221627,K07148.01,FALSE POSITIVE,1,-1708064485.986591
9236858,K07149.01,FALSE POSITIVE,1,8149225689.934019
9243795,K07150.01,FALSE POSITIVE,1,8149225689.854651
9266285,K07151.01,FALSE POSITIVE,1,8149225689.927429
9278021,K07152.01,FALSE POSITIVE,1,8149225689.844629
9284741,K07153.01,FALSE POSITIVE,1,-2767555459.652347
9286728,K07154.01,FALSE POSITIVE,1,-2475896276.4815254
9291368,K07155.01,FALSE POSITIVE,1,-2767555449.771954
9291368,K07155.02,FALSE POSITIVE,2,-1883796270.1461174
9291748,K07156.01,FALSE POSITIVE,1,8149225689.921793
9301564,K07157.01,FALSE POSITIVE,1,-2675870212.2904725
9328852,K07159.01,FALSE POSITIVE,1,8149225689.948127
9328864,K07160.01,FALSE POSITIVE,1,-934285790.6382008
9334490,K07161.01,FALSE POSITIVE,1,-1246504239.7820003
9340411,K07162.01,FALSE POSITIVE,1,-2523733490.080121
9344623,K07163.01,FALSE POSITIVE,1,-2767555459.6513176
9353182,K07164.01,FALSE POSITIVE,1,8149225689.913126
9357275,K07165.01,FALSE POSITIVE,1,-2767555459.6459613
9357375,K07166.01,FALSE POSITIVE,1,-2282727210.981262
9392702,K07167.01,FALSE POSITIVE,1,-2767557093.7177544
9394920,K07168.01,FALSE POSITIVE,1,-1814558149.3634522
9397900,K07169.01,FALSE POSITIVE,1,-2555635465.7573853
9411943,K07170.01,FALSE POSITIVE,1,8149225689.934628
9412462,K07171.01,FALSE POSITIVE,1,-2767555459.6502166
9418994,K07172.01,FALSE POSITIVE,1,8149225689.778142
9451096,K07173.01,FALSE POSITIVE,1,8149225689.954906
9458266,K07174.01,FALSE POSITIVE,1,-1893664697.873443
9466042,K07175.01,FALSE POSITIVE,1,-2671458756.7615924
9468296,K07176.01,FALSE POSITIVE,1,8149225689.820131
9474222,K07177.01,FALSE POSITIVE,1,8149225689.906857
9474969,K07178.01,FALSE POSITIVE,1,8149225689.924344
9509207,K07181.01,FALSE POSITIVE,1,8149225689.917069
9513168,K07182.01,FALSE POSITIVE,1,-2665525571.3605022
9520700,K07183.01,FALSE POSITIVE,1,-2767555459.6450653
9529294,K07184.01,FALSE POSITIVE,1,-2144668257.3007667
9529856,K07185.01,FALSE POSITIVE,1,8149225689.901633
9536048,K07186.01,FALSE POSITIVE,1,-1143428971.626241
9540450,K07187.01,FALSE POSITIVE,1,-2767557093.7137322
9540675,K07188.01,FALSE POSITIVE,1,-2452743885.736676
9541163,K07189.01,FALSE POSITIVE,1,-1814289573.73144
9541567,K07190.01,FALSE POSITIVE,1,-1832284817.240359
9569866,K07191.01,FALSE POSITIVE,1,8149225689.952948
9579192,K07192.01,FALSE POSITIVE,1,8149225689.912064
9579789,K07193.01,FALSE POSITIVE,1,-2084734651.9785123
9592855,K07196.01,FALSE POSITIVE,1,8149225689.676301
